sybil_score,id,created_on,modified_on,subscription_id,tx_id,success,tx_cleared,normalized_data,split_tx_confirmed,split_tx_id,tx_override,match,originated_address,validator_comment,validator_passed,profile_for_clr_id
0,41650,2020-09-26T19:52:23.664-06:00,2020-10-12T14:22:14.074-06:00,40751,,false,false,"{""id"": 86, ""url"": ""/grants/86/gitcoin-grants-round-8-dev-fund"", ""logo"": ""https://c.gitcoin.co/grants/7d0daf025cdcb2af386ef4d04dc62295/1500x500-1.jpg"", ""title"": ""Gitcoin Grants Round 8 + Dev Fund"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-27"", ""token_symbol"": ""ETH"", ""admin_address"": ""0x00De4B13153673BCAE2616b67bf822500d325Fc3"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 0.026000000000000016, ""amount_per_period_usdt"": 0.0, ""amount_per_period_to_gitcoin"": 0.026000000000000016, ""amount_per_period_minus_gas_price"": 0.0}",true,0x106172761ef9b1145c8f2cad03830f0b16bfe81b3c63a1a687c6288f4cbe6f72,false,false,0x06B1Bf28C962363F212878BDF87417Ebd0316220,"zkSync with L1 deposit. Transaction not found, unknown reason",true,2853
0,41654,2020-09-26T19:52:23.950-06:00,2020-09-26T21:20:58.339-06:00,40752,,true,true,"{""id"": 24, ""url"": ""/grants/24/prysm-by-prysmatic-labs"", ""logo"": ""https://c.gitcoin.co/grants/6716856dc3c8594b82d35fff6117bdc6/PrysmaticNeat.png"", ""title"": ""Prysm by Prysmatic Labs"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-27"", ""token_symbol"": ""ETH"", ""admin_address"": ""0x9B984D5a03980D8dc0a24506c968465424c81DbE"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 0.02, ""amount_per_period_usdt"": 6.7251356129549995, ""amount_per_period_to_gitcoin"": 0.001, ""amount_per_period_minus_gas_price"": 0.019}",true,0x106172761ef9b1145c8f2cad03830f0b16bfe81b3c63a1a687c6288f4cbe6f72,false,true,0x06B1Bf28C962363F212878BDF87417Ebd0316220,zkSync with L1 deposit. Success,true,78884
0,41653,2020-09-26T19:52:25.723-06:00,2020-09-26T21:20:57.060-06:00,40753,,true,true,"{""id"": 258, ""url"": ""/grants/258/beaconchain-open-source-eth2-blockchain-explorer"", ""logo"": ""https://c.gitcoin.co/grants/7a45e187605fa705666c965738571d4b/logo.png"", ""title"": ""beaconcha.in - Open source Eth2 blockchain explorer"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-27"", ""token_symbol"": ""ETH"", ""admin_address"": ""0x9d4E94dB689Bc471E45b0a18B7BdA36FcCeC9c3b"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 0.02, ""amount_per_period_usdt"": 6.7251356129549995, ""amount_per_period_to_gitcoin"": 0.001, ""amount_per_period_minus_gas_price"": 0.019}",true,0x106172761ef9b1145c8f2cad03830f0b16bfe81b3c63a1a687c6288f4cbe6f72,false,true,0x06B1Bf28C962363F212878BDF87417Ebd0316220,zkSync with L1 deposit. Success,true,78884
0,41632,2020-09-26T19:56:36.463-06:00,2020-09-26T22:20:19.145-06:00,40727,,true,true,"{""id"": 238, ""url"": ""/grants/238/bankless"", ""logo"": ""https://c.gitcoin.co/grants/49ba611176763b545c9dbf2fb75c7995/gitcoin-bankless.png"", ""title"": ""Bankless"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-27"", ""token_symbol"": ""ETH"", ""admin_address"": ""0xfDaaE0c5a7A56C8265b9f86cF8cd934A494E3733"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 0.02, ""amount_per_period_usdt"": 6.7251356129549995, ""amount_per_period_to_gitcoin"": 0.001, ""amount_per_period_minus_gas_price"": 0.019}",true,0x106172761ef9b1145c8f2cad03830f0b16bfe81b3c63a1a687c6288f4cbe6f72,false,true,0x06B1Bf28C962363F212878BDF87417Ebd0316220,zkSync with L1 deposit. Success,true,78884
0,41634,2020-09-26T19:56:36.467-06:00,2020-09-26T22:20:31.186-06:00,40728,,true,true,"{""id"": 416, ""url"": ""/grants/416/yearnfinance"", ""logo"": ""https://c.gitcoin.co/grants/ddbe712d66d1303e3a0442b1a5aab112/iearn-x-curve.png"", ""title"": ""yearn.finance"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-27"", ""token_symbol"": ""ETH"", ""admin_address"": ""0x2D407dDb06311396fE14D4b49da5F0471447d45C"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 0.02, ""amount_per_period_usdt"": 6.7251356129549995, ""amount_per_period_to_gitcoin"": 0.001, ""amount_per_period_minus_gas_price"": 0.019}",true,0x106172761ef9b1145c8f2cad03830f0b16bfe81b3c63a1a687c6288f4cbe6f72,false,true,0x06B1Bf28C962363F212878BDF87417Ebd0316220,zkSync with L1 deposit. Success,true,78884
0,41630,2020-09-26T19:56:36.531-06:00,2020-09-26T22:20:26.855-06:00,40731,,true,true,"{""id"": 40, ""url"": ""/grants/40/ethhub-ethereum-information-hub"", ""logo"": ""https://c.gitcoin.co/grants/6a9cbafc0b7f04c854426a05e0d75c0b/medium-cover.png"", ""title"": ""EthHub - Ethereum Information Hub"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-27"", ""token_symbol"": ""ETH"", ""admin_address"": ""0xA19FCDaD77C1F0fd184689aca88BabCF68010347"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 0.02, ""amount_per_period_usdt"": 6.7251356129549995, ""amount_per_period_to_gitcoin"": 0.001, ""amount_per_period_minus_gas_price"": 0.019}",true,0x106172761ef9b1145c8f2cad03830f0b16bfe81b3c63a1a687c6288f4cbe6f72,false,true,0x06B1Bf28C962363F212878BDF87417Ebd0316220,zkSync with L1 deposit. Success,true,78884
0,41631,2020-09-26T19:56:36.548-06:00,2020-09-28T15:55:28.554-06:00,40732,,true,true,"{""id"": 86, ""url"": ""/grants/86/gitcoin-grants-round-8-dev-fund"", ""logo"": ""https://c.gitcoin.co/grants/7d0daf025cdcb2af386ef4d04dc62295/1500x500-1.jpg"", ""title"": ""Gitcoin Grants Round 8 + Dev Fund"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-27"", ""token_symbol"": ""ETH"", ""admin_address"": ""0x00De4B13153673BCAE2616b67bf822500d325Fc3"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 0.02, ""amount_per_period_usdt"": 6.7251356129549995, ""amount_per_period_to_gitcoin"": 0.001, ""amount_per_period_minus_gas_price"": 0.019}",true,0x106172761ef9b1145c8f2cad03830f0b16bfe81b3c63a1a687c6288f4cbe6f72,false,true,0x06B1Bf28C962363F212878BDF87417Ebd0316220,zkSync with L1 deposit. Success,true,78884
0,41636,2020-09-26T19:56:36.630-06:00,2020-09-26T21:20:43.568-06:00,40735,,true,true,"{""id"": 149, ""url"": ""/grants/149/rotki-the-portfolio-tracker-and-accounting-tool-t"", ""logo"": ""https://c.gitcoin.co/grants/55489dd9b0bb55d2454115c8ad6f6b6f/rotkehlchen_logo.png"", ""title"": ""Rotki - The portfolio tracker and accounting tool that protects your privacy"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-27"", ""token_symbol"": ""ETH"", ""admin_address"": ""0x9531C059098e3d194fF87FebB587aB07B30B1306"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 0.02, ""amount_per_period_usdt"": 6.7251356129549995, ""amount_per_period_to_gitcoin"": 0.001, ""amount_per_period_minus_gas_price"": 0.019}",true,0x106172761ef9b1145c8f2cad03830f0b16bfe81b3c63a1a687c6288f4cbe6f72,false,true,0x06B1Bf28C962363F212878BDF87417Ebd0316220,zkSync with L1 deposit. Success,true,78884
0,41637,2020-09-26T19:56:36.646-06:00,2020-09-26T22:01:19.744-06:00,40736,,true,true,"{""id"": 1005, ""url"": ""/grants/1005/yieldfarminginfo"", ""logo"": ""https://c.gitcoin.co/grants/9a782391d7e00fbdbef8191390eb1a4c/thumbnail_1.png"", ""title"": ""YieldFarming.info"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-27"", ""token_symbol"": ""ETH"", ""admin_address"": ""0x4BC821fef2ff947B57585a5FDBC73690Db288A49"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 0.02, ""amount_per_period_usdt"": 6.7251356129549995, ""amount_per_period_to_gitcoin"": 0.001, ""amount_per_period_minus_gas_price"": 0.019}",true,0x106172761ef9b1145c8f2cad03830f0b16bfe81b3c63a1a687c6288f4cbe6f72,false,true,0x06B1Bf28C962363F212878BDF87417Ebd0316220,zkSync with L1 deposit. Success,true,78884
0,41638,2020-09-26T19:56:36.705-06:00,2020-09-26T21:20:45.253-06:00,40738,,true,true,"{""id"": 1101, ""url"": ""/grants/1101/archivenodeio-the-public-access-ethereum-archive-"", ""logo"": ""https://c.gitcoin.co/grants/1df0625c820e0337e88ac3da6753854c/XGVgHtpc_400x400.jpg"", ""title"": ""ArchiveNode.io - The Public Access Ethereum Archive Node"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-27"", ""token_symbol"": ""ETH"", ""admin_address"": ""0xA3f83326cE7BD51fB6FDFC3D1c7fA76Dc9d52aee"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 0.02, ""amount_per_period_usdt"": 6.7251356129549995, ""amount_per_period_to_gitcoin"": 0.001, ""amount_per_period_minus_gas_price"": 0.019}",true,0x106172761ef9b1145c8f2cad03830f0b16bfe81b3c63a1a687c6288f4cbe6f72,false,true,0x06B1Bf28C962363F212878BDF87417Ebd0316220,zkSync with L1 deposit. Success,true,78884
0,41639,2020-09-26T19:56:36.736-06:00,2020-09-26T22:20:33.736-06:00,40739,,true,true,"{""id"": 143, ""url"": ""/grants/143/dappnode-panvala-league"", ""logo"": ""https://c.gitcoin.co/grants/ac21aa76b892d48fea4bb517ecf8764d/DAppNodeLogoColourAI.png"", ""title"": ""DAppNode - Panvala League"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-27"", ""token_symbol"": ""ETH"", ""admin_address"": ""0x00CF36853AA4024fb5BF5cc377dfd85844B411a0"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 0.02, ""amount_per_period_usdt"": 6.7251356129549995, ""amount_per_period_to_gitcoin"": 0.001, ""amount_per_period_minus_gas_price"": 0.019}",true,0x106172761ef9b1145c8f2cad03830f0b16bfe81b3c63a1a687c6288f4cbe6f72,false,true,0x06B1Bf28C962363F212878BDF87417Ebd0316220,zkSync with L1 deposit. Success,true,78884
0,41641,2020-09-26T19:56:36.822-06:00,2020-09-26T22:20:34.968-06:00,40740,,true,true,"{""id"": 821, ""url"": ""/grants/821/umbra-privacy-preserving-stealth-payments"", ""logo"": ""https://c.gitcoin.co/grants/43b3ca8712c8cb609ab1bd16ff445f21/app-icon.png"", ""title"": ""Umbra:  Privacy Preserving Stealth Payments"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-27"", ""token_symbol"": ""ETH"", ""admin_address"": ""0xA735cf11Ed1228feb7C7bb18673A868455ffb16f"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 0.02, ""amount_per_period_usdt"": 6.7251356129549995, ""amount_per_period_to_gitcoin"": 0.001, ""amount_per_period_minus_gas_price"": 0.019}",true,0x106172761ef9b1145c8f2cad03830f0b16bfe81b3c63a1a687c6288f4cbe6f72,false,true,0x06B1Bf28C962363F212878BDF87417Ebd0316220,zkSync with L1 deposit. Success,true,78884
0,41642,2020-09-26T19:56:36.844-06:00,2020-09-26T22:20:36.175-06:00,40741,,true,true,"{""id"": 237, ""url"": ""/grants/237/week-in-ethereum-news"", ""logo"": ""https://c.gitcoin.co/grants/df776a57958ee9f847218236b7ab5368/ENo0WitXUAA1K10.jfif"", ""title"": ""Week in Ethereum News"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-27"", ""token_symbol"": ""ETH"", ""admin_address"": ""0x663d3947f03eF5B387992b880aC85940057c13e3"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 0.02, ""amount_per_period_usdt"": 6.7251356129549995, ""amount_per_period_to_gitcoin"": 0.001, ""amount_per_period_minus_gas_price"": 0.019}",true,0x106172761ef9b1145c8f2cad03830f0b16bfe81b3c63a1a687c6288f4cbe6f72,false,true,0x06B1Bf28C962363F212878BDF87417Ebd0316220,zkSync with L1 deposit. Success,true,78884
0,41643,2020-09-26T19:56:40.501-06:00,2020-09-26T22:20:39.104-06:00,40743,,true,true,"{""id"": 25, ""url"": ""/grants/25/lighthouse-ethereum-20-client"", ""logo"": ""https://c.gitcoin.co/grants/4827554875f7d697f77f70aae600d82b/sigp-lighhouse-gitcoin.png"", ""title"": ""Lighthouse: Ethereum 2.0 Client"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-27"", ""token_symbol"": ""ETH"", ""admin_address"": ""0xC9a872868afA68BA937f65A1c5b4B252dAB15D85"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 0.02, ""amount_per_period_usdt"": 6.7251356129549995, ""amount_per_period_to_gitcoin"": 0.001, ""amount_per_period_minus_gas_price"": 0.019}",true,0x106172761ef9b1145c8f2cad03830f0b16bfe81b3c63a1a687c6288f4cbe6f72,false,true,0x06B1Bf28C962363F212878BDF87417Ebd0316220,zkSync with L1 deposit. Success,true,78884
0,41644,2020-09-26T19:56:40.524-06:00,2020-09-26T21:20:47.820-06:00,40744,,true,true,"{""id"": 551, ""url"": ""/grants/551/the-ethereum-20-annotated-specification"", ""logo"": ""https://c.gitcoin.co/grants/b293ad923dbf67cda866c448b447787e/Henohenomoheji_bpe.svg"", ""title"": ""The Ethereum 2.0 Annotated Specification"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-27"", ""token_symbol"": ""ETH"", ""admin_address"": ""0x41997060113Af630A591e6Cb23E1bC15fc90dc73"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 0.02, ""amount_per_period_usdt"": 6.7251356129549995, ""amount_per_period_to_gitcoin"": 0.001, ""amount_per_period_minus_gas_price"": 0.019}",true,0x106172761ef9b1145c8f2cad03830f0b16bfe81b3c63a1a687c6288f4cbe6f72,false,true,0x06B1Bf28C962363F212878BDF87417Ebd0316220,zkSync with L1 deposit. Success,true,78884
0,41645,2020-09-26T19:56:40.872-06:00,2020-09-26T21:20:49.252-06:00,40745,,true,true,"{""id"": 79, ""url"": ""/grants/79/lodestar-ethereum-20-client"", ""logo"": ""https://c.gitcoin.co/grants/448116e305366781ca5356b0fc8a9477/ChainSafe_Horizontal_Logo_RGB.svg"", ""title"": ""Lodestar -Ethereum 2.0 Client"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-27"", ""token_symbol"": ""ETH"", ""admin_address"": ""0xBceDE714283f348EBB3e5cBaF8A947Cab3C8bE8d"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 0.02, ""amount_per_period_usdt"": 6.7251356129549995, ""amount_per_period_to_gitcoin"": 0.001, ""amount_per_period_minus_gas_price"": 0.019}",true,0x106172761ef9b1145c8f2cad03830f0b16bfe81b3c63a1a687c6288f4cbe6f72,false,true,0x06B1Bf28C962363F212878BDF87417Ebd0316220,zkSync with L1 deposit. Success,true,78884
0,41646,2020-09-26T19:56:41.109-06:00,2020-09-26T21:20:50.455-06:00,40747,,true,true,"{""id"": 490, ""url"": ""/grants/490/poap-proof-of-attendance-protocol"", ""logo"": ""https://c.gitcoin.co/grants/46a5a54f3333a6a60a6ebc3f8688a94d/grande.png"", ""title"": ""POAP (Proof of Attendance Protocol)"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-27"", ""token_symbol"": ""ETH"", ""admin_address"": ""0x20D08E58952bb70ff0EC1271085cA969C14BE2a3"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 0.02, ""amount_per_period_usdt"": 6.7251356129549995, ""amount_per_period_to_gitcoin"": 0.001, ""amount_per_period_minus_gas_price"": 0.019}",true,0x106172761ef9b1145c8f2cad03830f0b16bfe81b3c63a1a687c6288f4cbe6f72,false,true,0x06B1Bf28C962363F212878BDF87417Ebd0316220,zkSync with L1 deposit. Success,true,78884
-1,41656,2020-09-26T21:21:27.783-06:00,2020-09-26T22:21:01.977-06:00,40755,0x9a872932a2068154c2627e442026c1c9c045fb2794a8d13ce8aecf2bc25d27e1,true,true,"{""id"": 1170, ""url"": ""/grants/1170/yield-farming-tools"", ""logo"": ""https://c.gitcoin.co/grants/150b38ba2cd6adf981c8677f98a72258/thumbnail.png"", ""title"": ""Yield Farming Tools"", ""tx_id"": ""0x9a872932a2068154c2627e442026c1c9c045fb2794a8d13ce8aecf2bc25d27e1"", ""frequency"": 30, ""created_on"": ""2020-09-27"", ""token_symbol"": ""DAI"", ""admin_address"": ""0x1Ba0dc2bAB6Cf9EF50Dc63755246e90d6aa821C4"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 100.0, ""amount_per_period_usdt"": 94.99999999999999, ""amount_per_period_to_gitcoin"": 5.0, ""amount_per_period_minus_gas_price"": 95.0}",true,0xba6aae7a31e08c88921414c38965cf688fd74fc143d4b483c2f7a7c05bb96197,false,true,0x9ee1830ff376758c5ecc7fb465f3b14d64116d71,BulkCheckout. Success,true,79888
0,41657,2020-09-26T21:23:53.301-06:00,2020-09-26T22:21:03.366-06:00,40756,0x144b7016ac36bd0f6b25e3f08354d536265b1cae0f51fd144996e3bf0f6f3ac4,true,true,"{""id"": 1211, ""url"": ""/grants/1211/rd-in-rent-free-public-financial-utilities"", ""logo"": ""https://c.gitcoin.co/grants/1bd4644a0a4111c880e6ab032d68557b/github.png"", ""title"": ""R&D in Rent-Free Public Financial Utilities"", ""tx_id"": ""0x144b7016ac36bd0f6b25e3f08354d536265b1cae0f51fd144996e3bf0f6f3ac4"", ""frequency"": 30, ""created_on"": ""2020-09-27"", ""token_symbol"": ""USDC"", ""admin_address"": ""0x0A0b368C0F1644fa269F0d6377232906747754A3"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 5.0, ""amount_per_period_usdt"": 5.0, ""amount_per_period_to_gitcoin"": 0.0, ""amount_per_period_minus_gas_price"": 5.0}",true,0x9f3689163b4e01a70afb73c8e0a979bc8fa7f75cc6ffdb196f6062b39a05a7c0,false,true,0x2047c55d7c6c94471f8186e349592cfffee185f8,BulkCheckout. Success,true,66668
-1,41655,2020-09-26T21:25:50.042-06:00,2020-09-28T15:55:28.615-06:00,40754,0x9a872932a2068154c2627e442026c1c9c045fb2794a8d13ce8aecf2bc25d27e1,false,true,"{""id"": 86, ""url"": ""/grants/86/gitcoin-grants-round-8-dev-fund"", ""logo"": ""https://c.gitcoin.co/grants/7d0daf025cdcb2af386ef4d04dc62295/1500x500-1.jpg"", ""title"": ""Gitcoin Grants Round 8 + Dev Fund"", ""tx_id"": ""0x9a872932a2068154c2627e442026c1c9c045fb2794a8d13ce8aecf2bc25d27e1"", ""frequency"": 30, ""created_on"": ""2020-09-27"", ""token_symbol"": ""DAI"", ""admin_address"": ""0x00De4B13153673BCAE2616b67bf822500d325Fc3"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 5.0, ""amount_per_period_usdt"": 0.0, ""amount_per_period_to_gitcoin"": 5.0, ""amount_per_period_minus_gas_price"": 0.0}",true,0xba6aae7a31e08c88921414c38965cf688fd74fc143d4b483c2f7a7c05bb96197,false,false,0x9ee1830ff376758c5ecc7fb465f3b14d64116d71,"DonationSent event with expected recipient, amount, and token was not found in transaction logs",false,2853
-1,41659,2020-09-26T21:30:48.026-06:00,2020-09-26T22:21:09.593-06:00,40757,0x3ae1d550cbd86df9e3b87fce835e0152f33b8759299f420a24f8bc3f9a57b11d,true,true,"{""id"": 444, ""url"": ""/grants/444/white-hat-hacking"", ""logo"": ""https://c.gitcoin.co/grants/ab60545385b456f3e45eacb2e3f1adba/profile-picture-large.jpg"", ""title"": ""White Hat Hacking"", ""tx_id"": ""0x3ae1d550cbd86df9e3b87fce835e0152f33b8759299f420a24f8bc3f9a57b11d"", ""frequency"": 30, ""created_on"": ""2020-09-27"", ""token_symbol"": ""DAI"", ""admin_address"": ""0xc95C558dAA63b1A79331B2AB4a2a7af375384d3B"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 20.0, ""amount_per_period_usdt"": 19.0, ""amount_per_period_to_gitcoin"": 1.0, ""amount_per_period_minus_gas_price"": 19.0}",true,0x85c3eaadeac95a8cf5a7601b00d4f50df7bd2954efebd9b587bc6b9e1ddca556,false,true,0x9ee1830ff376758c5ecc7fb465f3b14d64116d71,BulkCheckout. Success,true,79888
-1,41661,2020-09-26T21:30:48.081-06:00,2020-09-26T22:21:12.406-06:00,40760,0x3ae1d550cbd86df9e3b87fce835e0152f33b8759299f420a24f8bc3f9a57b11d,true,true,"{""id"": 238, ""url"": ""/grants/238/bankless"", ""logo"": ""https://c.gitcoin.co/grants/49ba611176763b545c9dbf2fb75c7995/gitcoin-bankless.png"", ""title"": ""Bankless"", ""tx_id"": ""0x3ae1d550cbd86df9e3b87fce835e0152f33b8759299f420a24f8bc3f9a57b11d"", ""frequency"": 30, ""created_on"": ""2020-09-27"", ""token_symbol"": ""DAI"", ""admin_address"": ""0xfDaaE0c5a7A56C8265b9f86cF8cd934A494E3733"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 1.0, ""amount_per_period_usdt"": 0.95, ""amount_per_period_to_gitcoin"": 0.05, ""amount_per_period_minus_gas_price"": 0.95}",true,0x85c3eaadeac95a8cf5a7601b00d4f50df7bd2954efebd9b587bc6b9e1ddca556,false,true,0x9ee1830ff376758c5ecc7fb465f3b14d64116d71,BulkCheckout. Success,true,79888
-1,41662,2020-09-26T21:30:48.111-06:00,2020-09-28T15:55:28.683-06:00,40761,0x3ae1d550cbd86df9e3b87fce835e0152f33b8759299f420a24f8bc3f9a57b11d,false,true,"{""id"": 86, ""url"": ""/grants/86/gitcoin-grants-round-8-dev-fund"", ""logo"": ""https://c.gitcoin.co/grants/7d0daf025cdcb2af386ef4d04dc62295/1500x500-1.jpg"", ""title"": ""Gitcoin Grants Round 8 + Dev Fund"", ""tx_id"": ""0x3ae1d550cbd86df9e3b87fce835e0152f33b8759299f420a24f8bc3f9a57b11d"", ""frequency"": 30, ""created_on"": ""2020-09-27"", ""token_symbol"": ""DAI"", ""admin_address"": ""0x00De4B13153673BCAE2616b67bf822500d325Fc3"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 1.55, ""amount_per_period_usdt"": 0.0, ""amount_per_period_to_gitcoin"": 1.55, ""amount_per_period_minus_gas_price"": 0.0}",true,0x85c3eaadeac95a8cf5a7601b00d4f50df7bd2954efebd9b587bc6b9e1ddca556,false,true,0x9ee1830ff376758c5ecc7fb465f3b14d64116d71,"DonationSent event with expected recipient, amount, and token was not found in transaction logs",false,79888
-1,41658,2020-09-26T21:35:10.408-06:00,2020-09-26T22:21:06.773-06:00,40758,0x3ae1d550cbd86df9e3b87fce835e0152f33b8759299f420a24f8bc3f9a57b11d,true,true,"{""id"": 149, ""url"": ""/grants/149/rotki-the-portfolio-tracker-and-accounting-tool-t"", ""logo"": ""https://c.gitcoin.co/grants/55489dd9b0bb55d2454115c8ad6f6b6f/rotkehlchen_logo.png"", ""title"": ""Rotki - The portfolio tracker and accounting tool that protects your privacy"", ""tx_id"": ""0x3ae1d550cbd86df9e3b87fce835e0152f33b8759299f420a24f8bc3f9a57b11d"", ""frequency"": 30, ""created_on"": ""2020-09-27"", ""token_symbol"": ""DAI"", ""admin_address"": ""0x9531C059098e3d194fF87FebB587aB07B30B1306"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 5.0, ""amount_per_period_usdt"": 4.75, ""amount_per_period_to_gitcoin"": 0.25, ""amount_per_period_minus_gas_price"": 4.75}",true,0x85c3eaadeac95a8cf5a7601b00d4f50df7bd2954efebd9b587bc6b9e1ddca556,false,true,0x9ee1830ff376758c5ecc7fb465f3b14d64116d71,BulkCheckout. Success,true,79888
-1,41660,2020-09-26T21:35:10.419-06:00,2020-09-26T22:21:11.057-06:00,40759,0x3ae1d550cbd86df9e3b87fce835e0152f33b8759299f420a24f8bc3f9a57b11d,true,true,"{""id"": 565, ""url"": ""/grants/565/our-network-community-driven-analytics"", ""logo"": ""https://c.gitcoin.co/grants/fe5b806c40f185ec39c8482363d3d4f3/Screen_Shot_2020-06-16_at_3.30.39_PM.png"", ""title"": ""Our Network - Community Driven Analytics"", ""tx_id"": ""0x3ae1d550cbd86df9e3b87fce835e0152f33b8759299f420a24f8bc3f9a57b11d"", ""frequency"": 30, ""created_on"": ""2020-09-27"", ""token_symbol"": ""DAI"", ""admin_address"": ""0x9C159121CEEBF937E9bad98fd0c895d7f6038bd4"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 5.0, ""amount_per_period_usdt"": 4.75, ""amount_per_period_to_gitcoin"": 0.25, ""amount_per_period_minus_gas_price"": 4.75}",true,0x85c3eaadeac95a8cf5a7601b00d4f50df7bd2954efebd9b587bc6b9e1ddca556,false,true,0x9ee1830ff376758c5ecc7fb465f3b14d64116d71,BulkCheckout. Success,true,79888
0,41665,2020-09-26T22:23:03.544-06:00,2020-09-26T23:20:27.955-06:00,40764,0x128ac5146c5fd1a44d891a4e1f864a3e1250b2da0da220d10046cd759abfc0b3,true,true,"{""id"": 1101, ""url"": ""/grants/1101/archivenodeio-the-public-access-ethereum-archive-"", ""logo"": ""https://c.gitcoin.co/grants/1df0625c820e0337e88ac3da6753854c/XGVgHtpc_400x400.jpg"", ""title"": ""ArchiveNode.io - The Public Access Ethereum Archive Node"", ""tx_id"": ""0x128ac5146c5fd1a44d891a4e1f864a3e1250b2da0da220d10046cd759abfc0b3"", ""frequency"": 30, ""created_on"": ""2020-09-27"", ""token_symbol"": ""USDC"", ""admin_address"": ""0xA3f83326cE7BD51fB6FDFC3D1c7fA76Dc9d52aee"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 1.0, ""amount_per_period_usdt"": 0.95, ""amount_per_period_to_gitcoin"": 0.05, ""amount_per_period_minus_gas_price"": 0.95}",true,0x54607447cf5e0b9177c5a32fb8c6eb100cdfd155c97f4db69cfbd71aefefdec3,false,true,0xf48578E2Fdf3B098Bf0C6c4A5DD1E023C47bf04c,zkSync with L1 deposit. Success,true,282
